,id,yearDiff,Stimmfach,H1H2LTAS,alphaRatio,CPPs,SNR,Jahr,alter,geschlecht,Voice Type,dSPL
117,116,0.10684931506849316,Sop/Mezzo/Alt,0.44970110243440914,0.6793129975719363,16.958983141576677,43.49842071533203,2009,21.0,männl.,Mezzo-Soprano/Contralto,34.16591723406818
118,116,1.1726027397260275,Sop/Mezzo/Alt,-0.3188633736902706,1.4951911928121557,17.151376978460036,100.99228927762617,2009,21.0,männl.,Mezzo-Soprano/Contralto,-14.329366330356502
119,116,2.2904109589041095,Sop/Mezzo/Alt,1.5067040014710888,0.8719311427659393,16.537883634765894,99.46141328759266,2009,21.0,männl.,Mezzo-Soprano/Contralto,3.770436655394006
120,116,3.317808219178082,Sop/Mezzo/Alt,-1.0681237409178868,1.3770255386478556,18.213877914850258,96.8492366189927,2009,21.0,männl.,Mezzo-Soprano/Contralto,-9.713112815572241
121,117,0.1095890410958904,Ten/Bar/Bass,-5.465125119494835,1.5166369216779396,20.65422560668191,57.71888256072998,2014,20.0,männl.,Baritone/Bass,31.252728421413888
122,117,1.1835616438356165,Ten/Bar/Bass,-5.50478306698971,0.10465082733853949,19.688837196544323,50.546536445617676,2014,20.0,männl.,Baritone/Bass,29.332368288344917
123,117,2.6027397260273974,Ten/Bar/Bass,-4.305480485458847,1.1378645753704402,20.288760024266054,54.06339168548584,2014,20.0,männl.,Baritone/Bass,26.05603519353776
124,117,3.5232876712328767,Ten/Bar/Bass,-4.733809713050237,-0.8297680650780743,20.003787104256816,55.76314926147461,2014,20.0,männl.,Baritone/Bass,27.179708224870733
125,118,0.18082191780821918,Sop/Mezzo/Alt,2.7848586290463135,-0.1375297950021404,17.008558682125884,54.91880416870117,2015,20.0,weibl.,Soprano,23.809279135168303
126,118,1.2191780821917808,Sop/Mezzo/Alt,1.9306737502647073,1.1599979413815962,17.075367226979775,58.071885108947754,2015,20.0,weibl.,Soprano,39.74660643662969
127,119,0.08493150684931507,Sop/Mezzo/Alt,3.3719815395040857,-0.8200099045191734,17.302221340528913,63.601059913635254,2011,20.0,männl.,Mezzo-Soprano/Contralto,41.56495129170306
128,119,1.3095890410958904,Sop/Mezzo/Alt,,,,,2011,20.0,männl.,Mezzo-Soprano/Contralto,
129,122,0.08493150684931507,Ten/Bar/Bass,-4.9462428910634735,2.0014806827307874,19.336026633578417,50.52966594696045,2011,21.0,männl.,Tenor,21.910363703623716
130,122,1.7315068493150685,Ten/Bar/Bass,-4.790434942034225,2.6557298974982206,20.6616169124517,46.75552845001221,2011,21.0,männl.,Tenor,29.924760923573025
131,122,2.3068493150684932,Ten/Bar/Bass,-5.2792160039495615,3.394714076385438,20.581075998309306,41.36871814727783,2011,21.0,männl.,Tenor,28.767130979752817
132,122,2.7835616438356166,Ten/Bar/Bass,-4.183776466548888,3.366119958145301,19.94532171741167,49.96348857879639,2011,21.0,männl.,Tenor,25.03498168398525
