,id,yearDiff,Stimmfach,H1H2LTAS,alphaRatio,CPPs,SNR,Jahr,alter,geschlecht,Voice Type,dSPL
317,221,1.3397260273972602,Sop/Mezzo/Alt,-0.2616384103493397,1.007324754925694,15.972405193838332,41.06764793395996,2013,19.0,weibl.,Soprano,18.40880383829952
318,221,2.317808219178082,Sop/Mezzo/Alt,1.1226740005223015,1.135265556822339,15.441708309163557,44.22646522521973,2013,19.0,weibl.,Soprano,11.80012909203615
319,221,3.66027397260274,Sop/Mezzo/Alt,0.34502383210255233,0.9326456265049123,15.301825345597319,40.36381721496582,2013,19.0,weibl.,Soprano,21.882537196791162
320,224,0.09041095890410959,Sop/Mezzo/Alt,0.5390742136325152,-0.4579477554874094,16.008004394918782,26.216087341308594,2014,20.0,männl.,Mezzo-Soprano/Contralto,11.882059112655686
321,224,1.1835616438356165,Sop/Mezzo/Alt,2.5082088083603225,-0.17191351982066852,15.615701216581071,33.46665859222412,2014,20.0,männl.,Mezzo-Soprano/Contralto,15.501235325126801
322,224,2.506849315068493,Sop/Mezzo/Alt,2.2286704940998305,0.22426902997710918,15.69565914815487,49.689879417419434,2014,20.0,männl.,Mezzo-Soprano/Contralto,16.757513860135585
323,224,3.5232876712328767,Sop/Mezzo/Alt,1.3684702327170162,-0.011828809950764442,15.248691831175847,49.05013561248779,2014,20.0,männl.,Mezzo-Soprano/Contralto,30.087441093808724
324,227,1.3041095890410959,Sop/Mezzo/Alt,1.399287246450823,-0.6846108835079285,13.812091067531904,32.87830352783203,2007,20.0,männl.,Soprano,17.40339458334543
325,227,2.5123287671232877,Sop/Mezzo/Alt,1.6408863580540807,-0.450220855935577,14.480227504726281,38.23925495147705,2007,20.0,männl.,Soprano,19.757359450748414
326,229,0.13150684931506848,Sop/Mezzo/Alt,0.5714126569609657,0.21483724127331308,15.666301122254493,38.294854164123535,2013,21.0,weibl.,Soprano,10.000632984832691
327,229,1.3397260273972602,Sop/Mezzo/Alt,0.9846655246923632,-0.18330580812252872,14.906859962129165,16.035878658294678,2013,21.0,weibl.,Soprano,16.421761024710133
328,229,2.317808219178082,Sop/Mezzo/Alt,1.4094773926847273,0.33901769549896554,15.163151465688903,47.696661949157715,2013,21.0,weibl.,Soprano,13.238106056597957
329,229,3.526027397260274,Sop/Mezzo/Alt,0.8817544094941516,0.19360284014821122,14.66566308706386,47.326340675354004,2013,21.0,weibl.,Soprano,17.33606200368287
330,230,0.16164383561643836,Sop/Mezzo/Alt,0.6813979064123311,0.41961564326413464,15.075093176875056,47.737488746643066,2015,24.0,männl.,Soprano,23.987043213360817
331,230,2.734246575342466,Sop/Mezzo/Alt,2.7261060544211064,-0.3469419755882474,15.480329502831596,43.10069561004639,2015,24.0,männl.,Soprano,19.282874807103735
332,231,0.10410958904109589,Sop/Mezzo/Alt,3.968542598137022,1.452079779189079,15.834064155335803,48.570919036865234,2011,23.0,weibl.,Mezzo-Soprano/Contralto,14.78775733692338
333,231,1.1945205479452055,Sop/Mezzo/Alt,4.163294536698462,1.7091794760137313,15.718629164459891,45.56807041168213,2011,23.0,weibl.,Mezzo-Soprano/Contralto,16.0262532068327
334,231,2.3068493150684932,Sop/Mezzo/Alt,3.479468275324227,1.173320824102013,15.900292447302592,33.46674680709839,2011,23.0,weibl.,Mezzo-Soprano/Contralto,22.105253976786834
335,231,3.591780821917808,Sop/Mezzo/Alt,2.9182265302951786,1.490334884661555,15.789216032083695,50.31832695007324,2011,23.0,weibl.,Mezzo-Soprano/Contralto,18.888816898192456
336,234,1.3232876712328767,Ten/Bar/Bass,-3.9488373718852636,1.6522903119133239,15.606148387538122,32.9384970664978,2007,22.0,weibl.,Tenor,10.355255017663286
337,234,2.7424657534246575,Ten/Bar/Bass,-3.1368986346602155,2.1643144329397126,14.243510046047744,35.881524085998535,2007,22.0,weibl.,Tenor,13.024537811198424
338,236,0.14246575342465753,Sop/Mezzo/Alt,-0.8616117059967393,-0.12124521635384267,15.831496133212994,49.103078842163086,2010,22.0,weibl.,Soprano,18.70019672651066
339,236,1.158904109589041,Sop/Mezzo/Alt,-0.12591913886761752,0.1276215146425174,16.49690900300586,38.5628604888916,2010,22.0,weibl.,Soprano,19.36969097775576
340,236,2.789041095890411,Sop/Mezzo/Alt,-0.06408887196493422,0.2288991853884155,15.378129823908845,47.24295616149902,2010,22.0,weibl.,Soprano,15.993659446391685
341,236,3.791780821917808,Sop/Mezzo/Alt,-0.4730348799797083,0.6928550308956187,15.43773080496756,44.44375514984131,2010,22.0,weibl.,Soprano,15.08368791466874
342,239,2.756164383561644,Sop/Mezzo/Alt,2.1762580965071807,-0.358672993267367,13.70025217104967,30.71871519088745,2005,19.0,weibl.,Soprano,15.202736109329798
343,239,3.7835616438356166,Sop/Mezzo/Alt,1.7529892190368235,0.2771312237275727,13.148033510065488,30.439674854278564,2005,19.0,weibl.,Soprano,16.26083489672183
